x1,x2,label
-2.0171,1.3815,outer
-0.483,0.2477,inner
0.4128,-1.8947,outer
-0.2329,-0.4019,inner
-0.588,1.7166,outer
-1.5338,-0.9209,outer
0.8375,-1.3412,outer
-0.2216,-0.1428,inner
0.2914,0.3026,inner
0.8523,1.6912,outer
0.3964,0.5613,inner
-0.4191,-0.2837,inner
-0.2383,0.0648,inner
-0.0718,0.4232,inner
0.4471,-0.2418,inner
0.2822,-0.2776,inner
2.4051,-0.461,outer
0.5918,0.4327,inner
-0.1498,-0.9379,inner
-2.2825,0.0436,outer
-0.0163,-0.2357,inner
2.109,-1.0545,outer
0.2745,1.6373,outer
-0.6113,0.7632,inner
-0.864,0.1265,inner
-0.3462,0.6821,inner
-0.8414,0.4155,inner
0.1479,-0.8863,inner
0.3468,0.6857,inner
1.4947,-1.1661,outer
-1.2044,0.9558,outer
-0.1744,-1.9356,outer
0.1915,0.2661,inner
-0.56,0.1707,inner
1.362,2.0034,outer
-1.8735,-1.501,outer
0.6713,-0.1691,inner
-0.7539,-1.9687,outer
0.5869,-0.4442,inner
-2.0393,0.3521,outer
-1.4382,-1.2809,outer
1.6051,-1.5116,outer
-1.5002,-1.36,outer
0.2845,-0.1283,inner
1.2709,-1.6109,outer
-0.5211,-0.2197,inner
0.3292,0.0582,inner
-0.9832,-1.5837,outer
2.3117,-0.089,outer
-0.3318,0.7748,inner
-0.3061,-2.4342,outer
0.0418,0.505,inner
-0.8987,-0.4033,inner
-0.0966,0.7611,inner
0.161,-0.0037,inner
0.8467,-0.2904,inner
-0.6676,1.9766,outer
1.4545,1.5838,outer
0.5924,-0.0315,inner
-0.767,0.4235,inner
0.1925,-0.5308,inner
1.4882,0.9511,outer
-0.5828,-0.1885,inner
0.5758,-0.1803,inner
-2.2526,0.9971,outer
-0.1867,-0.0913,inner
-1.9217,-1.3171,outer
-0.0872,0.1178,inner
-1.8742,-1.6246,outer
0.1939,-1.6268,outer
0.1472,0.4987,inner
-0.3041,0.122,inner
-0.7751,-0.4078,inner
-0.7106,0.6854,inner
-1.2944,1.7547,outer
1.5977,1.5055,outer
0.4111,-0.6373,inner
-0.606,0.7668,inner
-1.4978,1.6781,outer
-0.8867,-1.8089,outer
0.0041,0.7826,inner
-0.3397,-0.7184,inner
-2.38,-0.3499,outer
0.3733,0.5247,inner
-0.9876,-2.103,outer
-0.2867,-0.1026,inner
-1.9928,-1.2977,outer
1.3334,1.2697,outer
0.4791,0.0183,inner
0.943,1.7391,outer
-1.4431,1.2614,outer
-0.0359,-0.6577,inner
0.1119,-0.3559,inner
-1.5999,0.314,outer
0.2799,-0.7309,inner
0.27,0.863,inner
0.2311,0.1355,inner
0.0681,1.7544,outer
0.4772,-0.416,inner
-1.3913,1.0479,outer
-0.8031,-0.0162,inner
-0.5007,-0.2618,inner
0.9962,1.3208,outer
0.3888,-0.6526,inner
0.2062,0.053,inner
2.3816,-0.8133,outer
0.1127,2.2713,outer
-0.6894,0.5881,inner
-0.2739,0.171,inner
1.9415,-1.5241,outer
0.1358,-0.1607,inner
-2.3125,-0.9219,outer
-0.84,-2.2028,outer
-1.7988,0.0344,outer
1.0093,-2.2347,outer
1.5328,0.9671,outer
0.2981,-0.8268,inner
-0.0681,-1.7703,outer
-0.065,0.7692,inner
0.2412,-0.5948,inner
-0.4571,0.7262,inner
0.9966,1.7364,outer
0.4216,0.4699,inner
0.4208,0.2736,inner
0.0137,1.7161,outer
2.059,-1.3697,outer
2.3361,-0.2977,outer
-2.4041,-0.5487,outer
1.4329,1.589,outer
-1.5358,-2.0625,outer
0.0775,0.2922,inner
1.9328,1.459,outer
-0.0522,-0.2931,inner
-0.3639,-0.1008,inner
-0.8889,0.3791,inner
-0.4166,0.3046,inner
-0.1318,-0.3653,inner
-2.1822,-0.9617,outer
2.03,0.5196,outer
0.7626,1.8071,outer
1.6206,1.8568,outer
1.2376,1.1089,outer
0.7023,-0.05,inner
0.5434,0.5876,inner
0.1524,-1.6916,outer
-2.3347,0.826,outer
-1.8864,0.8152,outer
-0.2743,2.4904,outer
1.001,1.221,outer
0.7772,-0.1755,inner
0.3334,0.4163,inner
-1.8649,0.1633,outer
-1.0959,-1.4199,outer
-1.5708,1.028,outer
-0.1606,-0.3858,inner
-1.7713,0.0509,outer
-0.9259,-0.3441,inner
-1.0614,1.5415,outer
-1.6135,0.6577,outer
-0.9144,-0.2756,inner
0.2064,-1.5069,outer
-2.3685,-0.5497,outer
-0.0625,-0.1171,inner
1.6003,-0.3592,outer
2.1022,0.5951,outer
1.7794,1.2278,outer
-2.2215,-1.2061,outer
1.7678,1.8643,outer
-0.9924,1.2676,outer
0.1894,-0.1689,inner
1.6339,1.2482,outer
0.79,0.0735,inner
0.2595,2.4503,outer
0.2963,-1.5251,outer
1.9672,-0.6836,outer
-2.114,-1.1577,outer
-0.1091,-0.6095,inner
-0.585,-0.5734,inner
0.0317,-0.0435,inner
-0.0499,0.7061,inner
0.5427,0.029,inner
-0.062,2.2124,outer
0.0423,-0.518,inner
0.323,1.5042,outer
0.9106,-0.104,inner
1.583,1.1524,outer
-1.4769,-0.1542,outer
2.0625,0.5465,outer
-1.2306,1.2516,outer
0.8876,0.108,inner
1.7905,-0.4564,outer
-0.4046,0.6354,inner
1.247,1.5119,outer
0.2474,0.342,inner
0.659,-0.211,inner
2.1803,-0.8154,outer
-0.6599,-0.3303,inner
-0.9951,1.2156,outer
1.39,-1.4938,outer
0.7196,-0.4909,inner
2.1258,-0.7387,outer
0.2424,-0.5751,inner
0.4405,-0.3192,inner
0.4463,2.4308,outer
0.8124,0.6297,inner
0.8493,-2.0678,outer
0.5336,-0.8079,inner
-0.6981,-0.0657,inner
-2.1664,0.0374,outer
-0.0834,-0.013,inner
-0.9076,-0.3899,inner
0.0864,0.9776,inner
-2.1607,0.4365,outer
-0.6737,-0.1599,inner
-0.5986,-1.5751,outer
0.8298,0.2193,inner
-1.2777,1.9401,outer
-2.1408,-0.4902,outer
0.0658,0.1597,inner
0.1347,-2.2568,outer
1.867,1.0655,outer
-0.4123,-1.7018,outer
0.0945,-0.9758,inner
0.169,1.984,outer
0.953,1.9257,outer
-0.4081,0.0593,inner
0.0616,-1.8823,outer
-0.6403,-0.1226,inner
-0.0724,-0.8964,inner
0.2026,2.0353,outer
-0.6172,-0.3649,inner
-0.3894,-1.4785,outer
0.0801,-2.1827,outer
0.2922,1.994,outer
-0.1137,0.09,inner
1.8422,1.5641,outer
0.3498,0.0035,inner
-1.7673,0.017,outer
-0.2713,0.0249,inner
-0.9412,-2.0385,outer
0.8351,0.0061,inner
1.452,0.1364,outer
0.9634,-0.1277,inner
-0.6057,-2.2617,outer
-1.8789,-1.4515,outer
1.016,1.4272,outer
-1.043,-1.3363,outer
-0.0492,0.8189,inner
1.4921,-1.4417,outer
-0.5062,-0.8282,inner
0.747,-0.5343,inner
-1.5733,-0.5256,outer
-2.126,0.909,outer
-0.6644,0.086,inner
0.1126,0.9104,inner
-0.7875,0.261,inner
0.4005,2.4653,outer
0.7075,0.5505,inner
-1.1826,1.473,outer
-1.4245,-2.0826,outer
-0.3769,-0.3406,inner
-0.4769,-0.0391,inner
-0.2267,0.0015,inner
0.091,0.0355,inner
0.6718,0.5978,inner
1.0867,1.5306,outer
-0.46,-2.0524,outer
0.3826,0.4874,inner
-1.752,-0.8294,outer
0.1283,-2.268,outer
-1.533,1.345,outer
1.2916,1.0956,outer
0.3143,-0.4329,inner
-0.9389,-0.1577,inner
0.9374,1.5803,outer
0.5394,1.9563,outer
-0.1923,0.1652,inner
-0.9442,-0.0717,inner
-0.5084,0.0589,inner
-0.67,0.4131,inner
1.9013,-1.358,outer
-0.1329,-0.6887,inner
-0.5174,0.3255,inner
0.8327,-0.1892,inner
0.1431,-0.1739,inner
-2.1472,-0.646,outer
2.1085,0.8917,outer
-0.4665,-1.737,outer
0.1198,0.4906,inner
-0.5176,-1.7363,outer
0.4226,0.7058,inner
0.467,0.4423,inner
-0.5473,0.693,inner
0.8734,-0.0958,inner
0.2926,-0.6389,inner
0.5691,-0.685,inner
-0.8313,-0.1404,inner
-0.5291,-1.8126,outer
-0.321,-0.9254,inner
-0.2623,1.9388,outer
-1.269,1.753,outer
-0.3824,-0.6983,inner
1.4448,-1.2605,outer
0.1065,2.355,outer
0.6006,-0.0774,inner
-0.0612,-0.4926,inner
-0.357,-0.6965,inner
-1.1609,2.1284,outer
0.5835,-0.0398,inner
0.0055,-1.0747,inner
-0.4659,0.5333,inner
-2.1343,-0.22,outer
0.7117,0.4993,inner
-1.1614,-1.5282,outer
-0.0159,0.5034,inner
0.4406,0.0418,inner
0.6338,-1.8879,outer
1.2012,-1.736,outer
-1.1808,-1.1483,outer
-0.69,0.3663,inner
1.4797,0.8834,outer
-0.5347,0.0444,inner
1.8856,-0.0573,outer
-1.7204,0.3793,outer
0.5955,0.5788,inner
-0.4987,0.7315,inner
-0.0731,-0.0281,inner
0.0434,0.7777,inner
-1.7797,0.092,outer
0.271,-0.7561,inner
-0.8299,0.407,inner
0.4409,0.6739,inner
-1.294,-0.8111,outer
-0.4054,-0.5138,inner
1.0557,-2.2404,outer
-1.1178,1.2654,outer
1.773,-0.56,outer
0.4698,1.7586,outer
1.6778,-1.4905,outer
1.44,0.7823,outer
2.0245,-0.7943,outer
-1.2837,-1.2472,outer
-0.1436,-0.0775,inner
-0.1179,-1.8786,outer
1.9023,-0.3305,outer
-1.7886,-0.258,outer
-2.4271,0.2366,outer
-1.5235,-0.9502,outer
-0.2764,-0.0683,inner
-1.2427,1.5407,outer
0.1651,0.7544,inner
-1.998,-1.191,outer
0.6669,1.5258,outer
-0.9071,1.467,outer
-0.276,-0.7934,inner
-0.5431,-0.1863,inner
1.0037,-1.2826,outer
0.0364,0.0971,inner
2.3329,0.1565,outer
-0.7575,-1.426,outer
-0.0829,-0.359,inner
0.859,0.4517,inner
-1.681,1.0974,outer
-1.2254,-1.7957,outer
0.9432,-0.1468,inner
1.0687,-1.4068,outer
-0.2202,-0.3737,inner
-1.4538,-0.4867,outer
2.1691,-0.2155,outer
-0.7273,-0.2834,inner
2.1762,0.1842,outer
0.4262,0.8071,inner
0.42,1.6851,outer
0.6483,1.6093,outer
-0.4597,0.2759,inner
-0.7444,0.5158,inner
-0.6538,-1.6515,outer
-0.7757,1.9727,outer
1.8221,0.809,outer
-1.8648,0.6916,outer
-0.3032,0.6473,inner
0.8417,-1.6287,outer
-1.2812,1.5777,outer
-0.6273,-0.7179,inner
-0.7482,-1.2803,outer
2.0494,-0.7063,outer
-0.7293,-0.7216,inner
-0.4291,-0.3228,inner
1.7668,-1.6949,outer
1.5275,0.7998,outer
1.4635,1.5424,outer
-0.4663,-0.2759,inner
1.4519,-1.5019,outer
0.6334,2.306,outer
-1.5263,-0.3293,outer
1.4468,-1.4107,outer
-0.7825,-0.0669,inner
-0.7128,0.5961,inner
0.9115,1.4613,outer
-0.125,-0.949,inner
-0.2726,0.6204,inner
0.6708,-0.4734,inner
-0.4727,0.7761,inner
2.1042,1.3585,outer
0.2036,0.1489,inner
0.9488,-1.9293,outer
-0.0315,-2.3666,outer
-0.2077,2.472,outer
-0.4657,2.2856,outer
-0.1936,-0.6573,inner
0.1991,0.328,inner
-0.5799,-0.3927,inner
-0.759,0.5374,inner
-1.6486,0.1022,outer
-1.5746,-0.9396,outer
-1.9513,0.5766,outer
0.6706,0.4208,inner
-1.2433,-2.0088,outer
-1.1826,-1.8787,outer
-1.0977,-1.1166,outer
-2.382,-0.4859,outer
1.6643,-0.4411,outer
-0.5812,-1.4748,outer
-0.5132,1.4433,outer
0.3595,0.2118,inner
-1.4182,-0.9622,outer
1.0365,0.0802,inner
2.0172,-1.0815,outer
-1.5834,0.2684,outer
2.1479,-0.7256,outer
0.6973,1.2041,outer
0.5222,-0.4067,inner
0.139,0.8424,inner
0.602,-0.2495,inner
-0.0705,0.7328,inner
0.1484,-0.3002,inner
0.1359,-0.4151,inner
0.5937,-0.238,inner
0.523,-0.2205,inner
0.2004,-1.5356,outer
0.7021,0.4211,inner
-0.6859,-0.5664,inner
0.0385,-2.312,outer
-1.5774,-0.022,outer
0.6485,0.5246,inner
-2.011,-1.0504,outer
0.2166,-0.2329,inner
-0.5844,-0.1928,inner
1.6084,-1.1505,outer
-0.7527,1.3614,outer
1.3649,1.4755,outer
-0.4772,0.29,inner
1.7313,-1.2067,outer
0.6409,-1.8204,outer
-1.3075,1.9884,outer
0.4468,-0.477,inner
-1.5922,0.2154,outer
0.307,-0.3179,inner
0.8716,-0.343,inner
-2.153,0.254,outer
-0.144,-0.7276,inner
-1.2136,1.1929,outer
0.0758,0.711,inner
0.6958,0.5684,inner
-0.6264,-1.6664,outer
-2.106,0.6986,outer
1.7496,-0.5191,outer
0.6209,1.9148,outer
-0.4845,-0.8507,inner
0.9331,1.2669,outer
-1.1165,1.3225,outer
-0.9647,1.729,outer
1.8231,0.2792,outer
-0.4911,1.8042,outer
0.1171,-0.051,inner
1.1983,1.8673,outer
0.1107,0.0885,inner
-0.5382,-0.4984,inner
1.4384,-1.8334,outer
1.552,0.723,outer
-2.0221,-1.3822,outer
-1.143,2.1679,outer
-0.4642,-0.5425,inner
0.2022,2.4868,outer
0.4709,1.377,outer
1.1726,-1.9758,outer
-0.2973,0.1071,inner
0.8315,-0.1128,inner
-0.6325,0.5141,inner
0.0456,-0.0097,inner
-1.776,0.1018,outer
1.0279,2.2412,outer
-1.8227,1.1411,outer
-1.7352,1.4652,outer
0.7854,-1.6037,outer
0.8682,0.2152,inner
0.0608,-2.4083,outer
2.0326,-0.5311,outer
0.8088,2.2518,outer
0.1715,-0.1761,inner
-0.0664,-0.0946,inner
-1.7584,-1.6478,outer
0.6172,-2.274,outer
0.4288,1.9725,outer
-2.1867,-1.0996,outer
0.6596,1.7048,outer
0.974,2.2131,outer
-0.2727,-0.7018,inner
-0.2333,-0.269,inner
-0.0351,0.241,inner
2.0843,0.3608,outer
0.6425,0.1707,inner
1.9389,-0.4752,outer
1.0741,1.7872,outer
0.2397,0.0448,inner
-1.5471,-1.5922,outer
0.0379,0.7917,inner
-1.3643,-0.7002,outer
2.1883,-0.0218,outer
-0.7933,-0.0794,inner
0.5945,1.9409,outer
-1.9036,0.4981,outer
0.1689,0.9238,inner
1.6673,-0.4247,outer
-0.4865,0.8203,inner
-0.3682,0.0574,inner
-0.7433,-0.4156,inner
-0.1731,0.7843,inner
0.8284,0.4806,inner
-1.9494,0.4401,outer
-0.6922,-0.4121,inner
-0.0093,0.7664,inner
-0.4974,0.7175,inner
-1.4228,0.4694,outer
2.061,0.6719,outer
1.5717,1.9065,outer
-0.0234,0.9698,inner
2.0299,0.7457,outer
-1.1948,-1.0381,outer
-2.0302,-1.4655,outer
-0.992,-0.2222,inner
-1.9422,-1.2648,outer
0.455,0.427,inner
-0.1544,-0.6998,inner
-0.0381,-0.7053,inner
0.1881,2.0961,outer
-0.8306,0.2214,inner
2.1754,0.6701,outer
1.031,1.1007,outer
0.4018,-0.8102,inner
0.02,-2.4209,outer
-1.4115,-0.7927,outer
1.6007,-0.5257,outer
-1.8192,1.5434,outer
-2.1802,0.5791,outer
-0.1481,0.3211,inner
2.001,0.491,outer
-1.4702,0.9707,outer
0.4405,0.9671,inner
0.4364,-0.2324,inner
0.0222,0.8264,inner
-1.0138,-2.2779,outer
0.5571,-0.5435,inner
1.7276,1.3527,outer
-0.7025,0.447,inner
0.6356,0.1284,inner
-0.1243,0.0117,inner
-2.0532,-0.3136,outer
0.1976,-2.0019,outer
0.4476,0.707,inner
-0.1576,0.7067,inner
-0.1754,-2.4662,outer
-0.0877,0.2599,inner
1.433,-1.1901,outer
0.9308,-0.0937,inner
0.5584,0.6752,inner
-0.4498,-1.503,outer
0.0937,-0.393,inner
-0.5815,-0.6976,inner
-0.3034,0.1596,inner
0.482,-0.731,inner
0.8206,-1.875,outer
-0.8588,-0.0332,inner
-2.1053,-1.2029,outer
-0.5531,-0.5946,inner
0.5142,2.3079,outer
-2.0481,-0.6528,outer
-1.8113,1.5664,outer
-0.4173,-0.0558,inner
-0.4702,-1.7311,outer
0.2485,0.4848,inner
-0.017,1.9056,outer
-0.7133,-0.1389,inner
1.4987,1.3502,outer
0.2393,-0.312,inner
0.0449,0.4727,inner
-0.7134,-1.7088,outer
-2.2767,-0.248,outer
0.3957,0.4958,inner
-0.7655,1.8339,outer
-2.0693,0.4954,outer
-0.2434,0.8,inner
0.7518,-1.7507,outer
0.3545,0.5729,inner
-1.7845,1.6534,outer
-2.0938,0.0769,outer
-1.1812,-1.6494,outer
-0.7489,-0.0657,inner
-1.8215,1.6181,outer
-1.7231,-0.2531,outer
0.2302,-1.5671,outer
-0.6362,1.5448,outer
1.2761,-0.7936,outer
0.4689,-0.2673,inner
0.5288,-0.6567,inner
-1.508,-1.984,outer
-0.1123,-2.3803,outer
-0.5627,2.431,outer
0.5404,-2.074,outer
0.2096,-0.6884,inner
-0.8681,-0.3325,inner
-0.13,-0.5237,inner
-0.6016,-0.6235,inner
-0.3817,-0.1708,inner
0.0096,-1.0096,inner
-0.5603,0.2786,inner
-0.8366,-0.4285,inner
-1.2882,1.607,outer
0.2357,0.6654,inner
-0.4006,0.4191,inner
-0.1413,-0.1856,inner
-1.6697,0.1331,outer
-0.3458,0.7449,inner
0.7464,-0.2602,inner
1.612,-0.2867,outer
-0.9663,1.4755,outer
-0.0663,-0.4101,inner
0.8216,0.1955,inner
0.2811,2.3192,outer
0.8544,-0.2951,inner
1.1422,1.8085,outer
0.2676,-0.2213,inner
-0.6612,-0.5202,inner
-2.2198,-0.4055,outer
-2.2475,-0.7203,outer
0.4624,-2.3503,outer
-1.5203,1.1788,outer
-1.7705,0.9862,outer
0.1553,-0.8918,inner
0.6621,0.4378,inner
0.2905,-0.0175,inner
-0.1713,0.0408,inner
0.2154,-0.7428,inner
0.0478,-0.1998,inner
1.3352,1.9693,outer
-0.3768,-0.643,inner
-1.7504,0.3566,outer
-1.9786,1.222,outer
1.5813,-0.7534,outer
2.1444,0.2311,outer
1.6683,-1.3602,outer
1.0072,1.8937,outer
0.2823,-0.9095,inner
-1.405,1.625,outer
0.9273,-2.0697,outer
-0.3206,1.7036,outer
2.407,0.1601,outer
0.6442,1.8393,outer
0.1565,0.6763,inner
-1.0651,2.2357,outer
2.2579,-0.7341,outer
-0.2891,-2.4057,outer
-0.3219,0.7586,inner
-0.3767,2.1655,outer
-0.5856,-0.1945,inner
-0.3249,-0.6795,inner
-2.1221,-0.4584,outer
-1.9664,-1.1949,outer
-0.1886,0.5592,inner
-0.4993,0.6108,inner
1.4474,1.0734,outer
-2.2398,0.4699,outer
-0.0529,-0.3837,inner
-0.0621,0.072,inner
-1.4408,0.4504,outer
0.2642,-0.54,inner
-0.044,1.6587,outer
-1.4983,0.1563,outer
0.4246,0.4419,inner
1.0397,1.6036,outer
-0.4846,-1.8577,outer
-2.0014,-0.2485,outer
-1.2315,2.1395,outer
0.2363,-0.1795,inner
-0.0816,0.4947,inner
0.4102,0.8178,inner
-2.2744,0.1827,outer
-0.2367,-0.379,inner
-0.5504,0.5444,inner
-2.2933,-0.8591,outer
-0.1929,0.718,inner
1.6136,0.3794,outer
-1.8505,-0.8166,outer
0.7034,0.1431,inner
-2.2081,0.5435,outer
0.7994,-1.6516,outer
0.6241,-0.6689,inner
0.9058,-0.1044,inner
0.6529,-0.1845,inner
-1.6929,1.495,outer
0.2712,-1.0076,inner
0.0667,2.2507,outer
1.1615,-1.66,outer
1.3693,1.6267,outer
0.4355,-0.753,inner
0.7527,0.4783,inner
0.8474,-0.3565,inner
-0.0925,-0.0277,inner
-0.2065,0.4498,inner
0.3837,0.8972,inner
1.2191,2.2225,outer
0.5487,-1.7729,outer
-0.3454,-0.089,inner
0.4944,-1.3735,outer
-0.6326,2.1255,outer
0.6352,-2.343,outer
-2.3254,0.4646,outer
-0.8492,2.3752,outer
-0.1533,-0.6344,inner
-1.7183,0.0633,outer
-0.331,-2.4935,outer
0.6594,-0.1123,inner
0.7745,-0.3194,inner
0.1514,0.4318,inner
-0.166,-0.2853,inner
1.6357,1.4312,outer
-0.4088,0.0526,inner
-0.5894,0.7639,inner
-1.3174,-1.4431,outer
-1.0238,-1.7938,outer
-0.2473,0.2267,inner
-2.0289,-0.832,outer
-1.3049,-1.6516,outer
1.3392,-1.6472,outer
-0.063,-0.771,inner
0.2028,-0.1102,inner
-0.9225,2.1137,outer
1.3362,1.1622,outer
1.8002,-0.1617,outer
0.6396,-0.1864,inner
0.1737,-0.4881,inner
-1.9654,0.2033,outer
1.7476,0.6092,outer
0.0312,0.513,inner
0.2829,-0.5857,inner
0.4262,-1.9302,outer
0.2494,-0.348,inner
-0.6174,1.7752,outer
1.7175,-0.0391,outer
-0.4325,-1.8285,outer
1.4356,-1.326,outer
0.6316,0.7414,inner
0.2587,-0.2067,inner
1.7774,0.8735,outer
-1.4185,-1.7114,outer
0.0257,2.0181,outer
-0.2171,1.5783,outer
1.2841,1.3296,outer
-1.4749,0.7854,outer
-0.9605,0.0444,inner
-1.7159,-1.475,outer
1.5378,0.3376,outer
-0.7433,2.156,outer
-0.7157,2.2139,outer
-0.3855,0.2129,inner
-1.2267,-1.2851,outer
0.1069,-0.2695,inner
-0.2923,0.4768,inner
1.5792,1.5228,outer
0.049,0.3499,inner
0.508,-1.4917,outer
1.5437,1.0068,outer
0.4226,0.8836,inner
0.2153,0.296,inner
-0.868,0.2106,inner
-0.4957,-0.696,inner
1.7333,1.7225,outer
-1.1421,2.0244,outer
-0.8273,-1.5949,outer
0.3765,-0.9514,inner
-0.3556,-0.1221,inner
0.4186,-0.4097,inner
0.1215,0.8137,inner
0.9352,-0.051,inner
0.3077,-1.4815,outer
-1.5699,-0.1832,outer
0.5531,-2.1715,outer
-0.7405,-0.1634,inner
-0.3638,1.8772,outer
-0.1384,0.1427,inner
1.0114,-1.4042,outer
0.4944,-1.3096,outer
-1.1847,-1.8083,outer
0.537,-0.266,inner
-0.7387,1.66,outer
1.0514,-2.2176,outer
-0.7591,0.3144,inner
0.5759,-0.1037,inner
0.9504,1.2154,outer
0.6112,-0.312,inner
0.4506,0.5894,inner
-0.1623,1.637,outer
-0.6304,-0.0885,inner
-0.9466,-0.0245,inner
0.1873,1.0074,inner
2.0668,-0.2612,outer
0.7241,-0.0407,inner
-1.8352,1.1671,outer
1.598,-1.1809,outer
-0.2133,0.1393,inner
0.0123,0.9057,inner
1.6526,-0.7387,outer
-0.0979,-0.4076,inner
2.1446,0.609,outer
0.7357,0.0289,inner
-0.5068,-0.6842,inner
-0.0433,0.6719,inner
1.8509,0.7807,outer
0.3241,-0.0216,inner
0.3285,-2.018,outer
0.0391,0.0037,inner
-0.1171,0.3466,inner
0.2076,0.6712,inner
-1.7814,0.0677,outer
0.6072,0.6461,inner
0.4725,0.4018,inner
0.5775,-1.9528,outer
0.2351,0.1312,inner
-0.4534,1.7457,outer
-0.2953,0.3689,inner
0.1545,0.8959,inner
-0.0477,0.8418,inner
-0.4917,-2.3427,outer
-1.6634,-0.3091,outer
2.3521,-0.7962,outer
1.5579,-1.2569,outer
0.4975,0.6362,inner
1.8831,0.7245,outer
-0.191,0.1654,inner
1.1433,1.5356,outer
0.6307,-1.7171,outer
0.2762,-0.8518,inner
1.582,-0.4294,outer
1.4097,-1.1308,outer
-2.2156,0.5193,outer
-2.0315,1.015,outer
-1.5311,1.5213,outer
0.1004,-0.8573,inner
-0.4309,-0.8562,inner
1.7225,1.0743,outer
1.973,-1.5175,outer
-1.2922,-1.1715,outer
1.2695,1.6976,outer
-1.0266,-1.5487,outer
2.3791,-0.363,outer
0.5498,-0.1526,inner
-0.7266,1.7297,outer
0.2701,1.6713,outer
-1.9728,-1.0848,outer
0.192,0.0313,inner
-1.13,1.1599,outer
-0.4334,-0.8,inner
-0.2204,-0.7236,inner
0.1092,-0.7085,inner
-1.4588,1.2576,outer
-0.1776,-1.9695,outer
0.8271,-0.1742,inner
0.2615,1.8735,outer
-0.5125,0.0558,inner
-0.5604,-0.147,inner
1.6965,1.5181,outer
-0.3161,0.5813,inner
-2.4096,-0.4008,outer
-1.1149,-1.6172,outer
-1.9495,1.1351,outer
1.0217,2.1651,outer
-0.357,0.8789,inner
-0.2304,-0.7619,inner
-0.4043,-0.7327,inner
2.1012,-0.3046,outer
0.8752,-2.034,outer
-0.8438,0.1238,inner
0.9662,1.8716,outer
0.2765,0.842,inner
1.6548,1.0645,outer
0.3709,-0.4078,inner
-0.9183,-0.4051,inner
0.9436,-0.0691,inner
-1.2987,2.0981,outer
0.9855,-1.1357,outer
-0.3587,0.3702,inner
-0.2467,-1.8579,outer
-1.8127,-1.3677,outer
1.5771,-2.0284,outer
0.4863,-0.3866,inner
-1.162,2.0788,outer
1.9375,-0.2155,outer
1.1588,-1.5487,outer
0.0096,0.4645,inner
0.4214,0.0133,inner
0.9018,1.2454,outer
0.6929,-2.4982,outer
0.0461,0.3558,inner
-0.9151,0.3187,inner
-1.1144,2.0126,outer
-0.2926,0.1404,inner
-1.6738,-0.8507,outer
-0.1306,0.154,inner
-1.6355,0.6636,outer
-0.0103,0.2454,inner
-0.1868,0.4842,inner
-0.2321,-1.7843,outer
-0.1995,-0.5734,inner
-1.127,1.0129,outer
-0.2625,0.6985,inner
-0.5229,-0.3817,inner
1.9344,0.9321,outer
0.6951,0.2561,inner
-1.4668,-1.7098,outer
-0.5626,1.8045,outer
-0.1901,0.5442,inner
-0.6799,-0.1169,inner
0.1965,-0.3317,inner
-0.6759,-0.0288,inner
-0.9005,-2.0798,outer
-2.1144,0.761,outer
0.894,-0.0248,inner
-1.613,0.9585,outer
-1.553,0.4291,outer
-0.2991,0.2287,inner
0.4497,-2.3432,outer
-0.5579,-0.1337,inner
0.1446,0.1809,inner
0.2841,1.8392,outer
1.5236,-1.5062,outer
-0.252,1.8514,outer
1.4012,-1.4761,outer
0.6125,-0.573,inner
1.3479,1.7956,outer
0.5569,-2.3173,outer
-0.2972,0.7127,inner
0.3066,0.8615,inner
0.995,1.9204,outer
-0.5509,0.4474,inner
0.1707,-0.8979,inner
-0.5505,-0.6202,inner
-0.7582,-0.1312,inner
0.0005,-0.2651,inner
0.4523,2.31,outer
0.9828,-2.076,outer
1.1537,1.398,outer
-1.806,-0.1373,outer
-0.6874,-1.4918,outer
0.6758,-0.7306,inner
0.3895,0.7863,inner
2.2872,-0.888,outer
-1.6016,1.102,outer
-1.8226,-0.4512,outer
-1.3945,0.8653,outer
0.2289,0.4876,inner
0.8936,0.1799,inner
-0.3869,-0.6814,inner
-0.0886,-0.6915,inner
-0.3486,-0.7749,inner
-0.6809,-2.343,outer
-0.6956,-0.8153,inner
-0.6806,0.4961,inner
0.7829,-1.7382,outer
1.5695,0.1266,outer
0.0016,1.8781,outer
0.5197,1.7514,outer
0.6323,0.52,inner
0.4607,0.0455,inner
-2.2566,-0.7322,outer
0.6481,-2.1999,outer
-0.4994,0.6694,inner
-0.6615,-0.7479,inner
0.4972,1.9777,outer
-1.5117,-1.6899,outer
0.0217,0.2614,inner
0.2158,2.3042,outer
-0.3483,0.3623,inner
0.4544,-0.4698,inner
0.0071,0.2145,inner
-0.036,-0.4305,inner
-0.7291,-0.3521,inner
-0.0319,-0.5567,inner
-0.0397,-0.0313,inner
0.589,2.1428,outer
-0.9703,1.6161,outer
-1.6101,-1.9417,outer
-0.1058,-0.1982,inner
0.1529,1.0125,inner
-1.017,-1.6117,outer
0.0787,-1.4887,outer
0.8367,0.2099,inner
0.7707,0.5695,inner
-0.6565,-0.5549,inner
0.3087,1.9433,outer
-0.5406,-0.1931,inner
0.7821,0.4596,inner
0.7339,0.6923,inner
1.2881,-0.9854,outer
2.4931,0.3733,outer
1.3494,1.4381,outer
-1.6504,1.4501,outer
